demand disruptions,RP_TPP,RT_TPP,AP_TPP,AT_TPP
77.17,3748.481113,832.9958028,5354.973018,956.1095416
77.18,3748.91405,833.0920111,5355.5915,956.2188195
77.19,3749.347013,833.188225,5356.210018,956.3281037
77.2,3749.78,833.2844444,5356.828571,956.4373942
77.21,3750.213013,833.3806694,5357.447161,956.5466909
77.22,3750.64605,833.4769,5358.065786,956.6559938
77.23,3751.079113,833.5731361,5358.684446,956.765303
77.24,3751.5122,833.6693778,5359.303143,956.8746184
77.25,3751.945313,833.765625,5359.921875,956.98394
77.26,3752.37845,833.8618778,5360.540643,957.0932679
77.27,3752.811613,833.9581361,5361.159446,957.2026021
77.28,3753.2448,834.0544,5361.778286,957.3119424
77.29,3753.678013,834.1506694,5362.397161,957.4212891
77.3,3754.11125,834.2469444,5363.016071,957.530642
77.31,3754.544513,834.343225,5363.635018,957.6400011
77.32,3754.9778,834.4395111,5364.254,957.7493664
77.33,3755.411113,834.5358028,5364.873018,957.858738
77.34,3755.84445,834.6321,5365.492071,957.9681159
77.35,3756.277813,834.7284028,5366.111161,958.0775
77.36,3756.7112,834.8247111,5366.730286,958.1868903
77.37,3757.144613,834.921025,5367.349446,958.2962869
77.38,3757.57805,835.0173444,5367.968643,958.4056897
77.39,3758.011513,835.1136694,5368.587875,958.5150988
77.4,3758.445,835.21,5369.207143,958.6245141
77.41,3758.878513,835.3063361,5369.826446,958.7339356
77.42,3759.31205,835.4026778,5370.445786,958.8433634
77.43,3759.745613,835.499025,5371.065161,958.9527975
77.44,3760.1792,835.5953778,5371.684571,959.0622377
77.45,3760.612813,835.6917361,5372.304018,959.1716843
77.46,3761.04645,835.7881,5372.9235,959.281137
77.47,3761.480113,835.8844694,5373.543018,959.390596
77.48,3761.9138,835.9808444,5374.162571,959.5000613
77.49,3762.347513,836.077225,5374.782161,959.6095328
77.5,3762.78125,836.1736111,5375.401786,959.7190105
77.51,3763.215013,836.2700028,5376.021446,959.8284945
77.52,3763.6488,836.3664,5376.641143,959.9379848
77.53,3764.082613,836.4628028,5377.260875,960.0474812
77.54,3764.51645,836.5592111,5377.880643,960.156984
77.55,3764.950313,836.655625,5378.500446,960.2664929
77.56,3765.3842,836.7520444,5379.120286,960.3760081
77.57,3765.818113,836.8484694,5379.740161,960.4855296
77.58,3766.25205,836.9449,5380.360071,960.5950573
77.59,3766.686013,837.0413361,5380.980018,960.7045912
77.6,3767.12,837.1377778,5381.6,960.8141314
77.61,3767.554013,837.234225,5382.220018,960.9236778
77.62,3767.98805,837.3306778,5382.840071,961.0332305
77.63,3768.422113,837.4271361,5383.460161,961.1427894
77.64,3768.8562,837.5236,5384.080286,961.2523545
77.65,3769.290313,837.6200694,5384.700446,961.3619259
77.66,3769.72445,837.7165444,5385.320643,961.4715036
77.67,3770.158613,837.813025,5385.940875,961.5810874
77.68,3770.5928,837.9095111,5386.561143,961.6906776
77.69,3771.027013,838.0060028,5387.181446,961.8002739
77.7,3771.46125,838.1025,5387.801786,961.9098765
77.71,3771.895513,838.1990028,5388.422161,962.0194854
77.72,3772.3298,838.2955111,5389.042571,962.1291005
77.73,3772.764113,838.392025,5389.663018,962.2387218
77.74,3773.19845,838.4885444,5390.2835,962.3483494
77.75,3773.632813,838.5850694,5390.904018,962.4579833
77.76,3774.0672,838.6816,5391.524571,962.5676233
77.77,3774.501613,838.7781361,5392.145161,962.6772697
77.78,3774.93605,838.8746778,5392.765786,962.7869222
77.79,3775.370513,838.971225,5393.386446,962.896581
77.8,3775.805,839.0677778,5394.007143,963.0062461
77.81,3776.239513,839.1643361,5394.627875,963.1159174
77.82,3776.67405,839.2609,5395.248643,963.2255949
77.83,3777.108613,839.3574694,5395.869446,963.3352787
77.84,3777.5432,839.4540444,5396.490286,963.4449687
77.85,3777.977813,839.550625,5397.111161,963.554665
77.86,3778.41245,839.6472111,5397.732071,963.6643675
77.87,3778.847113,839.7438028,5398.353018,963.7740762
77.88,3779.2818,839.8404,5398.974,963.8837912
77.89,3779.716513,839.9370028,5399.595018,963.9935125
77.9,3780.15125,840.0336111,5400.216071,964.1032399
77.91,3780.586013,840.130225,5400.837161,964.2129737
77.92,3781.0208,840.2268444,5401.458286,964.3227136
77.93,3781.455613,840.3234694,5402.079446,964.4324598
77.94,3781.89045,840.4201,5402.700643,964.5422123
77.95,3782.325313,840.5167361,5403.321875,964.651971
77.96,3782.7602,840.6133778,5403.943143,964.7617359
77.97,3783.195113,840.710025,5404.564446,964.8715071
77.98,3783.63005,840.8066778,5405.185786,964.9812846
77.99,3784.065013,840.9033361,5405.807161,965.0910682
78,3784.5,841,5406.428571,965.2008582
78.01,3784.935013,841.0966694,5407.050018,965.3106543
78.02,3785.37005,841.1933444,5407.6715,965.4204567
78.03,3785.805113,841.290025,5408.293018,965.5302654
78.04,3786.2402,841.3867111,5408.914571,965.6400803
78.05,3786.675313,841.4834028,5409.536161,965.7499014
78.06,3787.11045,841.5801,5410.157786,965.8597288
78.07,3787.545613,841.6768028,5410.779446,965.9695624
78.08,3787.9808,841.7735111,5411.401143,966.0794023
78.09,3788.416013,841.870225,5412.022875,966.1892484
78.1,3788.85125,841.9669444,5412.644643,966.2991007
78.11,3789.286513,842.0636694,5413.266446,966.4089593
78.12,3789.7218,842.1604,5413.888286,966.5188242
78.13,3790.157113,842.2571361,5414.510161,966.6286953
78.14,3790.59245,842.3538778,5415.132071,966.7385726
78.15,3791.027813,842.450625,5415.754018,966.8484561
78.16,3791.4632,842.5473778,5416.376,966.958346
78.17,3791.898613,842.6441361,5416.998018,967.068242
78.18,3792.33405,842.7409,5417.620071,967.1781443
78.19,3792.769513,842.8376694,5418.242161,967.2880529
78.2,3793.205,842.9344444,5418.864286,967.3979677
78.21,3793.640513,843.031225,5419.486446,967.5078887
78.22,3794.07605,843.1280111,5420.108643,967.617816
78.23,3794.511613,843.2248028,5420.730875,967.7277495
78.24,3794.9472,843.3216,5421.353143,967.8376892
78.25,3795.382813,843.4184028,5421.975446,967.9476352
78.26,3795.81845,843.5152111,5422.597786,968.0575875
78.27,3796.254113,843.612025,5423.220161,968.167546
78.28,3796.6898,843.7088444,5423.842571,968.2775107
78.29,3797.125513,843.8056694,5424.465018,968.3874817
78.3,3797.56125,843.9025,5425.0875,968.4974589
78.31,3797.997013,843.9993361,5425.710018,968.6074424
78.32,3798.4328,844.0961778,5426.332571,968.7174321
78.33,3798.868613,844.193025,5426.955161,968.8274281
78.34,3799.30445,844.2898778,5427.577786,968.9374302
78.35,3799.740313,844.3867361,5428.200446,969.0474387
78.36,3800.1762,844.4836,5428.823143,969.1574534
78.37,3800.612113,844.5804694,5429.445875,969.2674743
78.38,3801.04805,844.6773444,5430.068643,969.3775015
78.39,3801.484013,844.774225,5430.691446,969.4875349
78.4,3801.92,844.8711111,5431.314286,969.5975745
78.41,3802.356013,844.9680028,5431.937161,969.7076204
78.42,3802.79205,845.0649,5432.560071,969.8176726
78.43,3803.228113,845.1618028,5433.183018,969.927731
78.44,3803.6642,845.2587111,5433.806,970.0377956
78.45,3804.100313,845.355625,5434.429018,970.1478665
78.46,3804.53645,845.4525444,5435.052071,970.2579436
78.47,3804.972613,845.5494694,5435.675161,970.368027
78.48,3805.4088,845.6464,5436.298286,970.4781166
78.49,3805.845013,845.7433361,5436.921446,970.5882124
78.5,3806.28125,845.8402778,5437.544643,970.6983145
78.51,3806.717513,845.937225,5438.167875,970.8084229
78.52,3807.1538,846.0341778,5438.791143,970.9185374
78.53,3807.590113,846.1311361,5439.414446,971.0286583
78.54,3808.02645,846.2281,5440.037786,971.1387853
78.55,3808.462813,846.3250694,5440.661161,971.2489186
78.56,3808.8992,846.4220444,5441.284571,971.3590582
78.57,3809.335613,846.519025,5441.908018,971.469204
78.58,3809.77205,846.6160111,5442.5315,971.579356
78.59,3810.208513,846.7130028,5443.155018,971.6895143
78.6,3810.645,846.81,5443.778571,971.7996788
78.61,3811.081513,846.9070028,5444.402161,971.9098496
78.62,3811.51805,847.0040111,5445.025786,972.0200266
78.63,3811.954613,847.101025,5445.649446,972.1302099
78.64,3812.3912,847.1980444,5446.273143,972.2403994
78.65,3812.827813,847.2950694,5446.896875,972.3505951
78.66,3813.26445,847.3921,5447.520643,972.4607971
78.67,3813.701113,847.4891361,5448.144446,972.5710053
78.68,3814.1378,847.5861778,5448.768286,972.6812198
78.69,3814.574513,847.683225,5449.392161,972.7914405
78.7,3815.01125,847.7802778,5450.016071,972.9016675
78.71,3815.448013,847.8773361,5450.640018,973.0119007
78.72,3815.8848,847.9744,5451.264,973.1221402
78.73,3816.321613,848.0714694,5451.888018,973.2323859
78.74,3816.75845,848.1685444,5452.512071,973.3426378
78.75,3817.195313,848.265625,5453.136161,973.452896
78.76,3817.6322,848.3627111,5453.760286,973.5631604
78.77,3818.069113,848.4598028,5454.384446,973.6734311
